c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100,l1_sim_cc_5,l1_sim_cc_10,l1_sim_cc_25,l1_sim_cc_50,l1_sim_cc_75,l1_sim_cc_100,l2_sim_wiki_5,l2_sim_wiki_10,l2_sim_wiki_25,l2_sim_wiki_50,l2_sim_wiki_75,l2_sim_wiki_100,l2_sim_polyglot_5,l2_sim_polyglot_10,l2_sim_polyglot_25,l2_sim_polyglot_50,l2_sim_polyglot_75,l2_sim_polyglot_100,l1_sim_polyglot_5,l1_sim_polyglot_10,l1_sim_polyglot_25,l1_sim_polyglot_50,l1_sim_polyglot_75,l1_sim_polyglot_100
on,into,person_102,에,으로,Korean,RY,ko,0.2445461452007293,0.23409587144851685,0.2140513360500336,0.1968550682067871,0.19210445880889893,0.18812993168830872,0.4089409112930298,0.3621327579021454,0.3462008237838745,0.3085511326789856,0.29380857944488525,0.29091766476631165,0.3361794352531433,0.29453444480896,0.2946552634239197,0.2627627551555633,0.2390693426132202,0.22020456194877625,0.8072398900985718,0.7686902284622192,0.7057641744613647,0.6304961442947388,0.5691095590591431,0.5369392037391663,0.8663193583488464,0.835922122001648,0.7876396775245667,0.7165688276290894,0.6788312196731567,0.6540491580963135
great,whole,person_927,위대한,전체,Korean,RJ,ko,0.3083163499832153,0.2921028733253479,0.2768291234970093,0.2667708098888397,0.25722682476043696,0.2557086646556854,0.09958112239837646,0.09737420082092284,0.09051354229450226,0.08740667998790741,0.08449028432369232,0.08176889270544052,0.3533296287059784,0.3452468812465668,0.35152468085289,0.3326256275177002,0.32494568824768066,0.3228091597557068,0.7042251825332642,0.6983672380447388,0.6889006495475769,0.6623378992080688,0.6473531723022461,0.6362424492835999,0.6566476821899414,0.6793789863586426,0.6759693622589111,0.6738948822021484,0.6650446057319641,0.654862642288208
appearance,view,person_927,모양을,보기,Korean,RN,ko,0.13603585958480835,0.13641887903213498,0.11970074474811555,0.11614806950092316,0.1167122721672058,0.11139379441738127,0.06777575612068176,0.055669005960226066,0.05053146928548813,0.048365935683250434,0.04881858825683594,0.04752569273114205,0.10637317597866056,0.07606831192970276,0.08231042325496674,0.08341415971517563,0.0798347145318985,0.075947105884552,0.5355825424194336,0.5249921083450317,0.5166449546813965,0.4986619353294373,0.4990472197532654,0.4982326030731201,0.1811160445213318,0.17766699194908142,0.17281751334667206,0.17489862442016602,0.17229703068733215,0.17110463976860046
think,regard,person_1530,생각,주시,Korean,RV,ko,0.2798025906085968,0.25054293870925903,0.2444616258144379,0.25358793139457697,0.24887371063232425,0.24683986604213715,0.16610652208328247,0.1699373424053192,0.17765063047409058,0.18865305185318001,0.1927952468395233,0.19763025641441345,0.2232789695262909,0.21496352553367606,0.20655810832977287,0.1985668241977692,0.1925351321697235,0.1950591802597046,0.4480343461036682,0.4690362215042114,0.4806451201438904,0.4822451770305634,0.4718047678470612,0.4658776819705963,0.41256803274154663,0.4126293361186981,0.40171903371810913,0.40398290753364563,0.3967325687408447,0.3811150789260864
go,do,person_1807,갈,할,Korean,RV,ko,0.6354799866676331,0.5667164325714111,0.4953770637512207,0.4419321417808533,0.4267948865890503,0.4115862250328064,0.3953894078731537,0.3598483800888061,0.3727744221687317,0.3593630790710449,0.35219046473503113,0.34331148862838745,0.4490134119987488,0.4295293986797333,0.38652926683425903,0.3869677484035492,0.3896037936210632,0.3954750299453736,0.4853822588920593,0.4567652344703674,0.4126501083374024,0.420183539390564,0.4144647419452667,0.4062405228614807,0.44608455896377563,0.407524436712265,0.4177703261375427,0.38737714290618896,0.37864214181900024,0.37862879037857056
electrical,electric,person_1530,전기,전기,Korean,RJ,ko,0.5396084189414978,0.5361716747283936,0.4988839030265808,0.4758060574531555,0.4508336186408997,0.4377799928188324,0.7171730995178223,0.6660348773002625,0.5888878703117371,0.5367904901504517,0.5089976787567139,0.4904761016368866,0.4119500517845154,0.37922555208206177,0.3569904267787933,0.3445065021514893,0.3319181799888611,0.3268018066883087,0.7288196086883545,0.7170329093933105,0.6560882329940796,0.6230995655059814,0.5988110303878784,0.5846818685531616,0.8269151449203491,0.8191331624984741,0.8004608154296875,0.7813424468040466,0.768020749092102,0.7570972442626953
see,know,person_1727,참조,알고,Korean,RV,ko,0.6210205554962158,0.5691430568695068,0.534419059753418,0.4976871609687805,0.4785073399543762,0.4648357331752777,0.1817278265953064,0.16725799441337585,0.16488470137119293,0.16455267369747162,0.15348967909812927,0.1484018862247467,0.5859569907188416,0.528839111328125,0.4973129034042358,0.4712789654731751,0.4584406614303589,0.4511740803718567,0.6949079036712646,0.6552964448928833,0.6237730979919434,0.6026928424835205,0.5841065645217896,0.5745219588279724,0.262273371219635,0.2350023090839386,0.22274629771709442,0.20890140533447266,0.20515549182891846,0.19545982778072357
have,be,person_2508,가지고,될,Korean,RV,ko,0.44547587633132935,0.4480191767215729,0.42491185665130615,0.4065122604370117,0.4058169722557068,0.3909432291984558,0.2741885483264923,0.26946455240249634,0.2512465715408325,0.2332332730293274,0.2256922423839569,0.21980421245098114,0.4460461437702179,0.3902935385704041,0.3655295372009277,0.3416284918785095,0.3247199058532715,0.3042735755443573,0.6761286854743958,0.63006991147995,0.5689297318458557,0.5161318778991699,0.499527245759964,0.486337959766388,0.4970513582229614,0.485425740480423,0.44932061433792114,0.42537882924079895,0.4148145318031311,0.4128400981426239
worthwhile,worthy,person_814,보람,가치가,Korean,RJ,ko,0.4689850807189941,0.4980607330799103,0.4383736252784729,0.4097158908843994,0.3962554335594177,0.3784249722957611,0.1852582395076752,0.20488840341568001,0.17524990439414978,0.16699343919754028,0.1490764021873474,0.1418861448764801,0.5735057592391968,0.4411275684833527,0.374670147895813,0.3588123917579651,0.33913475275039673,0.3307454288005829,0.3870291113853455,0.3783947229385376,0.3752307295799256,0.37645554542541504,0.37102246284484863,0.36809974908828735,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
great,grateful,person_1727,위대한,감사,Korean,RJ,ko,0.3516850769519806,0.3459959328174591,0.31166768074035645,0.2923011779785156,0.2813461422920227,0.27626436948776245,0.08036637306213379,0.0863289013504982,0.09139524400234222,0.0994337871670723,0.1011575013399124,0.0992387980222702,0.3813186883926392,0.3633120059967041,0.3054351508617401,0.28213274478912354,0.27397608757019043,0.268131285905838,0.4330381155014038,0.3976535201072693,0.4015501737594605,0.3942099511623383,0.38559234142303467,0.3802676200866699,0.27684423327445984,0.2900600731372833,0.27941447496414185,0.2678174674510956,0.2658723294734955,0.25481748580932617
appearance,view,person_927,모양을,보기,Korean,RN,ko,0.13603585958480835,0.13641887903213498,0.11970074474811555,0.11614806950092316,0.1167122721672058,0.11139379441738127,0.06777575612068176,0.055669005960226066,0.05053146928548813,0.048365935683250434,0.04881858825683594,0.04752569273114205,0.10637317597866056,0.07606831192970276,0.08231042325496674,0.08341415971517563,0.0798347145318985,0.075947105884552,0.5355825424194336,0.5249921083450317,0.5166449546813965,0.4986619353294373,0.4990472197532654,0.4982326030731201,0.1811160445213318,0.17766699194908142,0.17281751334667206,0.17489862442016602,0.17229703068733215,0.17110463976860046
requested,required,person_1998,요청,필요한,Korean,RV,ko,0.3771631121635437,0.36165523529052734,0.33340591192245483,0.3314332962036133,0.3125099539756775,0.2989945411682129,0.12331454455852507,0.1132173389196396,0.10827156156301496,0.10968711227178574,0.10358470678329468,0.10407304763793944,0.3303944766521454,0.33022236824035645,0.2981025576591492,0.30150896310806274,0.2816404700279236,0.2743601202964783,0.7211518287658691,0.7042309045791626,0.676876425743103,0.6638039350509644,0.6516390442848206,0.6485104560852051,0.2975902557373047,0.2708550691604614,0.28540199995040894,0.28045618534088135,0.28253448009490967,0.27956390380859375
made,give,person_563,만든,줄,Korean,RV,ko,0.2728657126426697,0.21664944291114807,0.19935116171836853,0.18097150325775144,0.1818538308143616,0.1928509175777436,0.2788410186767578,0.26146432757377625,0.23741167783737185,0.2239047884941101,0.2158948630094528,0.20863986015319824,0.2517056167125702,0.21515049040317533,0.20508232712745667,0.17823436856269834,0.167855903506279,0.1589183807373047,0.2793895602226257,0.29087668657302856,0.26777422428131104,0.2579371035099029,0.24516846239566806,0.2450320273637772,0.22133439779281616,0.20598721504211426,0.22422567009925842,0.24206006526947021,0.24459020793437958,0.24002079665660858
great,grateful,person_563,위대한,감사,Korean,RJ,ko,0.3516850769519806,0.3459959328174591,0.31166768074035645,0.2923011779785156,0.2813461422920227,0.27626436948776245,0.08036637306213379,0.0863289013504982,0.09139524400234222,0.0994337871670723,0.1011575013399124,0.0992387980222702,0.3813186883926392,0.3633120059967041,0.3054351508617401,0.28213274478912354,0.27397608757019043,0.268131285905838,0.4330381155014038,0.3976535201072693,0.4015501737594605,0.3942099511623383,0.38559234142303467,0.3802676200866699,0.27684423327445984,0.2900600731372833,0.27941447496414185,0.2678174674510956,0.2658723294734955,0.25481748580932617
attend,admit,person_563,참석,인정,Korean,RV,ko,0.19010254740715027,0.1864958554506302,0.17220300436019895,0.170766681432724,0.16674445569515228,0.16321054100990295,0.2200690358877182,0.18488705158233645,0.16319280862808228,0.1460418701171875,0.14059078693389893,0.12940675020217896,0.1571153700351715,0.16096827387809753,0.14847031235694885,0.14374439418315887,0.1400860697031021,0.13567820191383362,0.6687374114990234,0.6569488048553467,0.6333915591239929,0.6299576759338379,0.6179875731468201,0.6101250648498535,0.4311240315437317,0.44772493839263916,0.44577741622924805,0.4440249800682068,0.43332573771476746,0.4277506470680237
control,controller,person_563,컨트롤,컨트롤러,Korean,RN,ko,0.3964564800262451,0.3604242503643036,0.3195564746856689,0.287952721118927,0.2892496585845947,0.2817267179489136,0.3202233910560608,0.3060315549373627,0.29673469066619873,0.2960337400436401,0.2879989743232727,0.2831425070762634,0.2251597344875336,0.21116960048675532,0.1754220873117447,0.1916884183883667,0.1933656483888626,0.1908297538757324,0.4118877351284027,0.4206087589263916,0.4109447300434113,0.3932398855686188,0.38189345598220825,0.37966620922088623,0.49337679147720337,0.4603500962257385,0.4561788737773895,0.4753917157649994,0.4654656946659088,0.4610295295715332
arranged,prepared,person_3061,배열,준비,Korean,RV,ko,0.31771060824394226,0.2849699854850769,0.2686653733253479,0.26778870820999146,0.28023290634155273,0.2791104912757873,0.12782958149909973,0.11193620413541794,0.14074990153312686,0.13570371270179749,0.13831916451454165,0.1395607590675354,0.24528010189533234,0.24216336011886605,0.2511774301528931,0.24364015460014346,0.2241259068250656,0.2166416049003601,0.8094526529312134,0.7822469472885132,0.7811275720596313,0.7649554014205933,0.7497150897979736,0.7387075424194336,0.5252621173858643,0.5103336572647095,0.47883063554763794,0.47047072649002075,0.4477827250957489,0.44594648480415344
exhibition,exposition,person_3061,전시,박람회,Korean,RN,ko,0.3340422511100769,0.2869916260242462,0.2507228255271912,0.2388651072978973,0.2281248569488525,0.2221820056438446,0.3796801567077637,0.3692739009857178,0.3398740887641907,0.3262062072753906,0.3255188465118408,0.3283706307411194,0.4400010406970978,0.4419039487838745,0.3895387053489685,0.3695654273033142,0.3595649302005768,0.35801178216934204,0.5147191882133484,0.5020480155944824,0.4823350608348846,0.4768310487270355,0.4594139456748962,0.44395482540130615,0.4002489745616913,0.42290931940078735,0.41880765557289124,0.39414066076278687,0.3838132321834564,0.37634357810020447
exhibition,exposition,person_3061,전시,박람회,Korean,RN,ko,0.3340422511100769,0.2869916260242462,0.2507228255271912,0.2388651072978973,0.2281248569488525,0.2221820056438446,0.3796801567077637,0.3692739009857178,0.3398740887641907,0.3262062072753906,0.3255188465118408,0.3283706307411194,0.4400010406970978,0.4419039487838745,0.3895387053489685,0.3695654273033142,0.3595649302005768,0.35801178216934204,0.5147191882133484,0.5020480155944824,0.4823350608348846,0.4768310487270355,0.4594139456748962,0.44395482540130615,0.4002489745616913,0.42290931940078735,0.41880765557289124,0.39414066076278687,0.3838132321834564,0.37634357810020447
exhibition,exposition,person_3061,전시,박람회,Korean,RN,ko,0.3340422511100769,0.2869916260242462,0.2507228255271912,0.2388651072978973,0.2281248569488525,0.2221820056438446,0.3796801567077637,0.3692739009857178,0.3398740887641907,0.3262062072753906,0.3255188465118408,0.3283706307411194,0.4400010406970978,0.4419039487838745,0.3895387053489685,0.3695654273033142,0.3595649302005768,0.35801178216934204,0.5147191882133484,0.5020480155944824,0.4823350608348846,0.4768310487270355,0.4594139456748962,0.44395482540130615,0.4002489745616913,0.42290931940078735,0.41880765557289124,0.39414066076278687,0.3838132321834564,0.37634357810020447
built,devised,person_563,내장,고안,Korean,RV,ko,0.30905768275260925,0.3278476595878601,0.31906890869140625,0.2963331639766693,0.284464955329895,0.2751023769378662,0.1567840278148651,0.15961521863937378,0.16626745462417605,0.16063642501831055,0.16520382463932035,0.1618281900882721,0.229962021112442,0.2792824506759644,0.23919713497161865,0.2296968400478363,0.21534204483032227,0.2049175500869751,0.6702995300292969,0.6647012233734131,0.6236581802368164,0.6133798360824585,0.6146615743637085,0.6082571744918823,-0.04000163823366165,-0.024342529475688934,-0.025088796392083168,-0.0072989389300346375,-0.014041158370673656,-0.016390539705753326
especially,specially,person_3061,특히,특별히,Korean,RY,ko,0.3421987891197205,0.3366724848747253,0.2956363558769226,0.2686932384967804,0.2626763582229614,0.2625589668750763,0.1815679371356964,0.16434907913208008,0.1484929472208023,0.14346516132354736,0.14132453501224518,0.1415334939956665,0.15365742146968842,0.15379394590854645,0.1389886736869812,0.12332379817962645,0.1122138649225235,0.10656371712684633,0.5586139559745789,0.5395940542221069,0.5254895091056824,0.5352972149848938,0.5334495902061462,0.5280632972717285,0.7225311994552612,0.7263444662094116,0.7150479555130005,0.6984896659851074,0.686840295791626,0.6761311292648315
will,do,person_3061,됩니다,할,Korean,RV,ko,0.443857342004776,0.4485525488853455,0.411923885345459,0.4078448414802551,0.3872485756874085,0.3809210956096649,0.2124229073524475,0.2060071676969528,0.18609637022018435,0.1815088093280792,0.17298033833503726,0.17587584257125854,0.3799825310707092,0.3604390323162079,0.3144323527812958,0.2959204018115997,0.27557387948036194,0.26247870922088623,0.3972455561161041,0.36940085887908936,0.35695880651474,0.3221395015716553,0.2975108027458191,0.27863264083862305,0.49001699686050415,0.4808080196380615,0.4411877393722534,0.4449656009674072,0.4260527491569519,0.4084666967391968
elected,voted,person_3071,선출,투표,Korean,RV,ko,0.3975108563899994,0.3682810366153717,0.3342289924621582,0.317281186580658,0.3058780133724213,0.3058750629425049,0.33176207542419434,0.3074534833431244,0.29183441400527954,0.3017410635948181,0.2881186008453369,0.28857165575027466,0.3313103914260864,0.2955198287963867,0.2984779477119446,0.27227312326431274,0.2796306610107422,0.2854641079902649,0.4631124138832092,0.4857486486434937,0.489040195941925,0.4900203943252564,0.4854233860969544,0.4864115118980408,0.4965277314186096,0.4731045663356781,0.46697598695755005,0.45579004287719727,0.4478641152381897,0.4452822506427765
clothes,cloth,person_3071,옷,피복,Korean,RN,ko,0.4133944511413574,0.3798574209213257,0.3703894019126892,0.35345256328582764,0.34438395500183105,0.3370886445045471,0.32510533928871155,0.32955360412597656,0.32701611518859863,0.3303862810134888,0.325955331325531,0.32478803396224976,0.4363856315612793,0.3939136266708374,0.37906092405319214,0.3604600429534912,0.35844236612319946,0.36074697971344,0.6815605163574219,0.6939355134963989,0.6861729025840759,0.653820276260376,0.6318581104278564,0.6187158226966858,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
sad,sorry,person_3108,슬픈,미안,Korean,RJ,ko,0.39352715015411377,0.3909466564655304,0.3686516284942627,0.3554782867431641,0.359636664390564,0.35164111852645874,0.27217066287994385,0.26881328225135803,0.2592068910598755,0.25541651248931885,0.2536729574203491,0.2527262568473816,0.4427395164966583,0.466962993144989,0.4548412561416626,0.439088761806488,0.4202011227607727,0.4085835814476013,0.6235872507095337,0.621038019657135,0.6198951005935669,0.6037758588790894,0.5994343757629395,0.5904772281646729,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
goes,runs,person_3108,간다,실행,Korean,RV,ko,0.3943224549293518,0.3675388991832733,0.3855602741241455,0.3799388706684113,0.3677209913730621,0.3586522340774536,0.12657058238983154,0.1113038957118988,0.10050736367702484,0.10098720341920853,0.10289445519447328,0.10369949042797087,0.1903328895568848,0.156732976436615,0.13728681206703186,0.1338569074869156,0.12636065483093262,0.12550091743469238,0.3701958358287811,0.3529656529426575,0.34482628107070923,0.3398258090019226,0.325615257024765,0.3167913258075714,0.3178318738937378,0.34595292806625366,0.3456783890724182,0.3509675860404968,0.3547162413597107,0.3417935371398926
route,way,person_3121,경로,방법,Korean,RN,ko,0.33290210366249084,0.30323439836502075,0.28647780418396,0.2536294162273407,0.23740383982658386,0.22757244110107425,0.24119877815246585,0.229859322309494,0.2144695222377777,0.20776596665382385,0.20817705988883967,0.20969411730766296,0.2786889672279358,0.25996994972229004,0.2170032560825348,0.1933600902557373,0.18125943839550016,0.17828340828418732,0.5353760719299316,0.5603442192077637,0.5198269486427307,0.5107812881469727,0.4967926144599914,0.4894129633903504,0.616651177406311,0.5901935696601868,0.5457266569137573,0.538335919380188,0.5279686450958252,0.5192201137542725
great,big,person_3061,위대한,큰,Korean,RJ,ko,0.4362254738807678,0.4108539521694183,0.3703741431236267,0.34461504220962524,0.3420376181602478,0.332999050617218,0.16390421986579895,0.14252141118049622,0.1319476068019867,0.11578228324651718,0.11563144624233244,0.11740592122077942,0.429456502199173,0.3895658254623413,0.40748852491378784,0.37642955780029297,0.3626965880393982,0.3500168919563293,0.6720528602600098,0.7025458812713623,0.6694924831390381,0.6353012919425964,0.6203423142433167,0.6145675182342529,0.7708886861801147,0.7666983604431152,0.7598010897636414,0.7551517486572266,0.7466309070587158,0.7434794902801514
give,have,person_3245,줄,가지고,Korean,RV,ko,0.2891997694969177,0.34192100167274475,0.3614307045936585,0.33044061064720154,0.3269203305244446,0.3254638910293579,0.31392234563827515,0.30596768856048584,0.27410888671875,0.26396599411964417,0.2570326626300812,0.2508890926837921,0.2225111722946167,0.2238953560590744,0.20803582668304446,0.20186632871627808,0.20288926362991333,0.2079375982284546,0.3627070486545563,0.4156469106674193,0.4119450151920319,0.3959153592586517,0.4059711396694183,0.40173184871673584,0.2981950640678406,0.2663912773132324,0.28009033203125,0.28353744745254517,0.2847334146499634,0.2858058214187622
requested,required,person_3062,요청,필요한,Korean,RV,ko,0.3771631121635437,0.36165523529052734,0.33340591192245483,0.3314332962036133,0.3125099539756775,0.2989945411682129,0.12331454455852507,0.1132173389196396,0.10827156156301496,0.10968711227178574,0.10358470678329468,0.10407304763793944,0.3303944766521454,0.33022236824035645,0.2981025576591492,0.30150896310806274,0.2816404700279236,0.2743601202964783,0.7211518287658691,0.7042309045791626,0.676876425743103,0.6638039350509644,0.6516390442848206,0.6485104560852051,0.2975902557373047,0.2708550691604614,0.28540199995040894,0.28045618534088135,0.28253448009490967,0.27956390380859375
problem,trouble,person_1163,문제,말썽,Korean,RN,ko,0.507393479347229,0.4543667435646057,0.4189656972885132,0.3962315320968628,0.3949558138847351,0.3959280848503113,0.2662283182144165,0.2510681748390198,0.2444662004709244,0.2366289496421814,0.2372385263442993,0.23433637619018555,0.4951229691505432,0.4419827461242676,0.4066610336303711,0.346563458442688,0.3161109685897827,0.3050146698951721,0.4495571255683899,0.4498037397861481,0.4295283555984497,0.4204321801662445,0.4328314960002899,0.42594438791275024,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
display,show,person_1233,wyświetlania,pokaż,Polish,RN,pl,0.3268592059612274,0.3020192086696625,0.2728574573993683,0.2490583807229996,0.2319037169218064,0.22239238023757926,0.20515169203281405,0.18730871379375447,0.1765187531709671,0.18007469177246094,0.17837268114089966,0.16890259087085724,0.3209501802921295,0.2846605181694031,0.21314726769924164,0.16957780718803406,0.15057823061943054,0.1430022269487381,0.6225043535232544,0.6209232807159424,0.5780562162399292,0.5731826424598694,0.5777722597122192,0.5639344453811646,0.09969238936901093,0.1160431057214737,0.09307199716567993,0.07723644375801086,0.06913762539625168,0.054898735135793686
too,either,person_952,zbyt,albo,Polish,RY,pl,0.2547925114631653,0.2878539562225342,0.27801182866096497,0.2766770124435425,0.2746192216873169,0.2678016424179077,0.3028784394264221,0.28102222084999084,0.3005138635635376,0.3068220615386963,0.3015839457511902,0.3010139763355255,0.29103517532348633,0.2981902062892914,0.2682152986526489,0.25919049978256226,0.24797165393829346,0.2445884346961975,0.4786357879638672,0.4977422952651978,0.4859614372253418,0.4757935404777527,0.482661247253418,0.4827177822589874,0.4465722441673279,0.39866411685943604,0.4265151619911194,0.4414982497692108,0.45220163464546204,0.456989586353302
fact,advantage,person_952,fakt,zaletą,Polish,RN,pl,0.2761934101581573,0.2642793357372284,0.2219225168228149,0.2135981023311615,0.20758390426635745,0.20507597923278809,0.3747293949127197,0.37884485721588135,0.3555196523666382,0.3289719521999359,0.3233754634857178,0.31790003180503845,0.11793310940265656,0.0981723740696907,0.10222726315259932,0.09647689759731293,0.0970628708600998,0.0965142697095871,0.5774507522583008,0.5295076370239258,0.5215950608253479,0.5144765973091125,0.5078478455543518,0.4991282224655152,0.264704167842865,0.2932007312774658,0.29053425788879395,0.26137447357177734,0.24961379170417786,0.24538737535476685
finally,eventually,person_952,wreszcie,ostatecznie,Polish,RY,pl,0.603141188621521,0.5183132886886597,0.4829813241958618,0.44494181871414185,0.4281286299228668,0.4153462052345276,0.551010251045227,0.5443515777587891,0.5296836495399475,0.5152489542961121,0.4937603175640106,0.4817103147506714,0.4694363474845886,0.4771804511547089,0.40829187631607056,0.37366074323654175,0.3511488437652588,0.32576611638069153,0.9137992262840272,0.8605107069015503,0.8049331307411194,0.7614498138427734,0.7252886891365051,0.702434778213501,0.7029561996459961,0.7034143209457397,0.7216911911964417,0.7319649457931519,0.7263789772987366,0.7122253775596619
countries,counties,person_1233,krajach,hrabstw,Polish,RN,pl,0.28542304039001465,0.2583069205284119,0.2538759112358093,0.2315430939197541,0.222057044506073,0.2175551950931549,0.3584120869636536,0.3210009932518005,0.3265867233276367,0.32757994532585144,0.3145379424095154,0.3127010464668274,0.21584853529930115,0.19366078078746804,0.18247589468955994,0.17729896306991574,0.16663090884685516,0.15805166959762573,0.517694354057312,0.5302096605300903,0.5166376829147339,0.4994139969348908,0.4819126129150391,0.4807640612125397,0.4724399745464325,0.4342431128025055,0.4231499433517456,0.4124256670475006,0.39972957968711853,0.3954577147960663
capital,capitol,person_961,kapitału,capitol,Polish,RN,pl,0.37017822265625,0.3233782947063446,0.33293357491493225,0.2886713147163391,0.2531343102455139,0.23611654341220856,0.1321539729833603,0.13901287317276,0.1354122757911682,0.13449159264564514,0.12884706258773804,0.12617090344429016,0.2245146930217743,0.19711309671401972,0.1824493259191513,0.16873638331890106,0.15905699133872986,0.15731072425842285,0.4909345805644989,0.4253920912742615,0.4077316224575043,0.3927539885044098,0.36780494451522827,0.3571602702140808,0.24750849604606628,0.2616174817085266,0.26696890592575073,0.2747531533241272,0.27329951524734497,0.2711864113807678
said,mentioned,person_1874,powiedział,wspomniano,Polish,RV,pl,0.2603714466094971,0.25211989879608154,0.23983851075172424,0.25330159068107605,0.2410322427749633,0.2300425320863724,0.3955707550048828,0.3949334025382996,0.3814948797225952,0.3731405138969421,0.3646473288536072,0.36131033301353455,0.2925007939338684,0.3143123984336853,0.3018917143344879,0.30041319131851196,0.2802770137786865,0.25196489691734314,0.714166522026062,0.7054208517074585,0.6882389783859253,0.6816067695617676,0.6712844371795654,0.6713499426841736,0.45659852027893066,0.4593172073364258,0.43882495164871216,0.4394139051437378,0.43608248233795166,0.42771631479263306
course,study,person_1549,kurs,badania,Polish,RN,pl,0.2418765723705292,0.22572147846221924,0.2067243754863739,0.1936686635017395,0.1809885650873184,0.17769676446914673,0.1770620048046112,0.1838340014219284,0.16808700561523438,0.16917547583580014,0.16933372616767886,0.16973572969436646,0.10383938252925873,0.08220987766981125,0.07479574531316757,0.06696094572544098,0.06629955768585205,0.06615948677062987,0.5581976175308228,0.5266320705413818,0.5320613384246826,0.5152773261070251,0.5144939422607422,0.5067355632781982,0.495258629322052,0.4928278923034668,0.4818810522556305,0.46869462728500366,0.4655505120754242,0.45954009890556335
must,have,person_2171,musi,mieć,Polish,RV,pl,0.5042619705200195,0.5216577053070068,0.4921776652336121,0.4509848952293396,0.4366330206394196,0.42272138595581055,0.552044153213501,0.5450457334518433,0.5202415585517883,0.4910560250282288,0.4766479432582855,0.4659030437469482,0.3141722083091736,0.2908035516738892,0.2509844899177551,0.2325943559408188,0.2191190421581269,0.22348004579544067,0.3217818737030029,0.3319614827632904,0.3421143293380737,0.33515626192092896,0.34619230031967163,0.3464733064174652,0.25512343645095825,0.24678048491477966,0.22461757063865662,0.22357207536697388,0.2111315280199051,0.2043675035238266
great,grateful,person_939,świetne,wdzięczny,Polish,RJ,pl,0.3516850769519806,0.3459959328174591,0.31166768074035645,0.2923011779785156,0.2813461422920227,0.27626436948776245,0.3000045418739319,0.3088807463645935,0.3010163903236389,0.2766997218132019,0.2685208320617676,0.2569258511066437,0.3813186883926392,0.3633120059967041,0.3054351508617401,0.28213274478912354,0.27397608757019043,0.268131285905838,0.4330381155014038,0.3976535201072693,0.4015501737594605,0.3942099511623383,0.38559234142303467,0.3802676200866699,0.29791080951690674,0.2893539369106293,0.31334686279296875,0.32309985160827637,0.3182852864265442,0.3174724280834198
much,far,person_903,znacznie,daleko,Polish,RY,pl,0.5052818655967712,0.5259497761726379,0.4819122552871704,0.4574505984783173,0.44928377866745,0.4473486542701721,0.3674412369728088,0.35909998416900635,0.3424544334411621,0.32875293493270874,0.3244520127773285,0.32085850834846497,0.5351650118827821,0.4427673816680908,0.3708522915840149,0.3442654609680176,0.3318214416503906,0.3162638247013092,0.6192328929901123,0.6556847095489502,0.6362929344177246,0.6086045503616333,0.5885555148124695,0.5766530036926271,0.7173908948898315,0.7271134853363037,0.725395679473877,0.7230488061904907,0.7167699337005615,0.713086724281311
taste,task,person_297,smak,zadanie,Polish,RN,pl,0.051686305552721024,0.04082058370113373,0.04184003174304962,0.03365495055913925,0.03518197685480118,0.0370502844452858,0.12796467542648315,0.11359725892543793,0.11648029088974,0.11500318348407745,0.1180492416024208,0.11998996138572693,0.032764650881290436,0.03882699832320213,0.04964663460850716,0.05104778707027435,0.05530134588479997,0.05802799016237259,0.35592371225357056,0.3556225895881653,0.3447795510292053,0.3300724029541016,0.3212977647781372,0.3098280727863312,0.2885478138923645,0.2785688042640686,0.26916056871414185,0.28671032190322876,0.29042327404022217,0.2940387427806854
be,occur,person_1233,być,wystąpić,Polish,RV,pl,0.26951420307159424,0.2694305181503296,0.24983835220336914,0.22697272896766665,0.21903809905052185,0.21631494164466847,0.4492003321647644,0.4183737933635712,0.38810080289840704,0.37515127658844,0.36714422702789307,0.3665372729301453,0.1925574094057083,0.19785888493061066,0.1948777437210083,0.1854694783687592,0.1753496378660202,0.17805850505828855,0.3001167178153992,0.2965366244316101,0.2959048449993133,0.3277525305747986,0.325219988822937,0.3261267840862274,0.646095871925354,0.6654345989227295,0.6591652631759644,0.6480563879013062,0.6455513834953308,0.6244133710861206
make,put,person_952,zrobić,umieścić,Polish,RV,pl,0.3725390434265137,0.3666880130767822,0.3365411758422852,0.32554927468299866,0.32422956824302673,0.3186893165111542,0.5292631387710571,0.4752910733222962,0.4659225046634674,0.4596264362335205,0.4585937559604645,0.4597179293632507,0.251697301864624,0.2614330053329468,0.27799880504608154,0.27184879779815674,0.2495637834072113,0.2458570748567581,0.4790643453598023,0.4584966003894806,0.4232219457626343,0.4024587869644165,0.3961113393306732,0.3865310549736023,0.7018389105796814,0.7006617784500122,0.696877121925354,0.6892885565757751,0.686508297920227,0.6836254000663757
